8.18167,
7.853729999999999,kod
2.5782200000000017,odgovori
2.1030199999999972,kod
2.8259000000000007,odgovori
0.2806399999999982,kod
0.29523000000000366,odgovori
1.7086199999999998,sledece
1.1171799999999976,odgovori
0.8215100000000035,kod
1.3142099999999957,pitanje
3.203879999999998,kod
0.5246600000000043,pitanje
0.5923799999999986,pitanje-kod
7.114319999999999,kod
0.9028899999999993,odgovori
11.271059999999999,kod
0.9857200000000077,odgovori
1.4771099999999961,kod
2.7443800000000067,odgovori
0.2292799999999886,prethodno
2.5631100000000018,sledece
8.70798,kod
0.27926000000000784,odgovori
7.2616900000000015,kod
5.7491799999999955,odgovori
0.49280000000000257,kod
2.695369999999997,odgovori
1.0842899999999958,kod
3.843510000000009,odgovori
0.6245099999999866,prethodno
0.9384700000000095,sledece
12.813299999999998,kod
3.4993300000000147,odgovori
4.205319999999986,kod
2.8099300000000085,odgovori
3.1378799999999814,kod
0.3114000000000061,prazno
0.8214200000000176,sledece
0.229849999999999,odgovori
7.541809999999984,kod
0.5427300000000059,odgovori
0.951660000000004,kod
4.945979999999992,odgovori
1.3635299999999972,kod
0.6240799999999922,odgovori
0.3281900000000064,kod
2.2667200000000207,odgovori
0.45990000000000464,prethodno
1.0023199999999974,sledece
1.7910799999999938,kod
0.4434799999999939,prazno
0.5256899999999973,pitanje
0.22980000000001155,kod
0.0,prazno
