8.19867,
4.2392,kod
0.8535099999999982,odgovori
9.397160000000001,kod
4.650450000000003,odgovori
0.31188999999999467,kod
0.9420800000000007,odgovori
1.193290000000001,sledece
2.4967099999999967,kod
0.477170000000001,pitanje
1.1010800000000032,kod
1.7247899999999987,prazno
0.836909999999996,pitanje
0.3452800000000096,kod
0.6245099999999937,pitanje
11.188479999999998,kod
0.21307000000000187,prazno
0.5750700000000037,pitanje
0.7397500000000008,prazno
7.45794999999999,kod
3.072320000000012,odgovori
1.4958499999999972,kod
0.39520999999999873,odgovori
1.132080000000002,kod
0.8051099999999991,odgovori
0.2634299999999996,kod
3.4006899999999973,pitanje
13.438909999999993,kod
3.124750000000006,odgovori
0.9170600000000064,kod
2.102109999999996,odgovori
2.695679999999996,kod
1.3637100000000117,odgovori
0.918389999999988,kod
2.317449999999994,odgovori
6.554990000000004,kod
0.6407500000000113,odgovori
9.595089999999999,kod
2.282650000000004,odgovori
1.5932600000000008,kod
1.6103599999999858,odgovori
3.4340800000000087,kod
6.374689999999987,odgovori
1.1166400000000039,kod
0.6083399999999983,odgovori
0.8868999999999971,sledece
3.057130000000001,kod
1.2639800000000037,pitanje
7.657160000000005,kod
1.1646100000000104,odgovori
1.3643199999999922,kod
0.29607999999998924,prazno
9.642830000000004,kod
3.0064000000000135,odgovori
1.249449999999996,kod
2.5305800000000147,odgovori
0.5745899999999722,prazno
0.6740700000000004,odgovori
12.796999999999997,kod
1.1668700000000172,odgovori
5.667659999999984,kod
2.6944000000000017,odgovori
0.7718500000000006,sledece
4.945490000000007,kod
1.577210000000008,odgovori
2.135319999999979,kod
1.8579699999999946,odgovori
0.5246600000000115,kod
5.07641000000001,odgovori
4.503119999999996,prazno
